Step,Temp,Setpoint,Power,Mode
413,23.249958,23.736277,12395.066,LSTM_AI
414,23.24996,23.736277,11528.444,LSTM_AI
415,23.249973,23.736277,11223.304,LSTM_AI
416,23.24996,23.736277,10934.522,LSTM_AI
417,23.249964,23.736277,10597.041,LSTM_AI
418,23.249987,23.736277,10355.915,LSTM_AI
419,23.250021,23.736277,10045.324,LSTM_AI
420,23.250042,23.736277,9718.028,LSTM_AI
421,23.250055,23.736277,9367.38,LSTM_AI
422,23.250065,23.736277,8974.039,LSTM_AI
423,23.250069,23.736277,8588.1875,LSTM_AI
424,23.250069,23.736277,8002.317,LSTM_AI
425,23.250061,23.736277,7445.9673,LSTM_AI
426,23.25005,23.736277,6833.949,LSTM_AI
427,23.250034,23.736277,6357.876,LSTM_AI
428,23.250021,23.736277,6106.8228,LSTM_AI
429,23.24997,23.736277,5753.3364,LSTM_AI
430,23.249973,23.736277,5392.751,LSTM_AI
431,23.249975,23.736277,5191.511,LSTM_AI
432,23.249973,23.736277,4965.118,LSTM_AI
433,23.249971,23.736277,4862.887,LSTM_AI
434,23.249971,23.736277,4789.0435,LSTM_AI
435,23.249971,23.736277,4893.4536,LSTM_AI
436,23.249971,23.736277,5197.336,LSTM_AI
437,23.249971,23.736277,5454.6694,LSTM_AI
438,23.249973,23.736277,5469.1226,LSTM_AI
439,23.249973,23.736277,5528.4155,LSTM_AI
440,23.249975,23.736277,5507.5063,LSTM_AI
441,23.249975,23.736277,5530.516,LSTM_AI
442,23.249975,23.736277,5536.0527,LSTM_AI
443,23.249975,23.736277,5520.1733,LSTM_AI
444,23.249977,23.736277,5478.5713,LSTM_AI
445,23.249977,23.736277,5348.1504,LSTM_AI
446,23.249977,23.736277,5481.4272,LSTM_AI
447,23.250061,23.736277,5699.342,LSTM_AI
448,23.250042,23.736277,7399.9956,LSTM_AI
449,23.250061,23.736277,8112.6416,LSTM_AI
450,23.250061,23.736277,8487.041,LSTM_AI
451,23.250055,23.736277,8913.179,LSTM_AI
452,23.250051,23.736277,9220.388,LSTM_AI
453,23.25005,23.736277,9466.568,LSTM_AI
454,23.25005,23.736277,9669.602,LSTM_AI
455,23.250051,23.736277,9842.095,LSTM_AI
456,23.250053,23.736277,9984.819,LSTM_AI
457,23.250053,23.736277,10104.688,LSTM_AI
458,23.25005,23.736277,10205.615,LSTM_AI
459,23.250048,23.736277,10359.36,LSTM_AI
460,23.250044,23.736277,10506.34,LSTM_AI
461,23.250042,23.736277,10646.183,LSTM_AI
462,23.25004,23.736277,10778.205,LSTM_AI
463,23.250038,23.736277,10670.38,LSTM_AI
464,23.250036,23.736277,10550.199,LSTM_AI
465,23.250036,23.736277,10421.352,LSTM_AI
466,23.250036,23.736277,10284.509,LSTM_AI
467,23.25004,23.736277,10499.216,LSTM_AI
468,23.250042,23.736277,10714.894,LSTM_AI
469,23.25004,23.736277,10927.953,LSTM_AI
470,23.250036,23.736277,11138.07,LSTM_AI
471,23.25003,23.736277,11105.529,LSTM_AI
472,23.250027,23.736277,11067.34,LSTM_AI
473,23.250027,23.736277,11024.702,LSTM_AI
474,23.250027,23.736277,10977.487,LSTM_AI
475,23.250027,23.736277,10934.997,LSTM_AI
476,23.250027,23.736277,10887.103,LSTM_AI
477,23.250029,23.736277,10837.502,LSTM_AI
478,23.250029,23.736277,10785.449,LSTM_AI
479,23.250029,23.736277,11052.8545,LSTM_AI
480,23.250029,23.736277,11330.027,LSTM_AI
481,23.250027,23.736277,11612.878,LSTM_AI
482,23.250025,23.736277,11901.385,LSTM_AI
483,23.250025,23.736277,11910.025,LSTM_AI
484,23.250023,23.736277,11912.881,LSTM_AI
485,23.250021,23.736277,11911.823,LSTM_AI
486,23.25002,23.736277,11907.064,LSTM_AI
487,23.250015,23.736277,11988.381,LSTM_AI
488,23.250013,23.736277,12073.083,LSTM_AI
489,23.250011,23.736277,12158.441,LSTM_AI
490,23.250011,23.736277,12244.51,LSTM_AI
491,23.250013,23.736277,12315.57,LSTM_AI
492,23.250013,23.736277,12386.503,LSTM_AI
493,23.250013,23.736277,12457.793,LSTM_AI
494,23.250013,23.736277,12529.382,LSTM_AI
495,23.250013,23.736277,12591.995,LSTM_AI
496,23.250011,23.736277,12655.088,LSTM_AI
497,23.250011,23.736277,12718.144,LSTM_AI
498,23.25001,23.736277,12781.055,LSTM_AI
499,23.25001,23.736277,12804.081,LSTM_AI
500,23.25001,23.736277,12824.365,LSTM_AI
501,23.250008,23.736277,12842.757,LSTM_AI
502,23.250008,23.736277,12859.518,LSTM_AI
503,23.250006,23.736277,12873.9375,LSTM_AI
504,23.250004,23.736277,12886.594,LSTM_AI
505,23.250004,23.736277,12897.568,LSTM_AI
506,23.250004,23.736277,12907.505,LSTM_AI
507,23.250004,23.736277,12930.546,LSTM_AI
508,23.250004,23.736277,12666.859,LSTM_AI
509,23.250004,23.736277,12189.326,LSTM_AI
510,23.250004,23.736277,11499.049,LSTM_AI
511,23.250006,23.736277,10934.608,LSTM_AI
512,23.250002,23.736277,10598.284,LSTM_AI
513,23.249998,23.736277,10239.889,LSTM_AI
514,23.249992,23.736277,9835.774,LSTM_AI
515,23.24999,23.736277,9625.174,LSTM_AI
516,23.249989,23.736277,9428.247,LSTM_AI
517,23.249987,23.736277,9075.22,LSTM_AI
518,23.249985,23.736277,8636.565,LSTM_AI
519,23.249985,23.736277,8116.6123,LSTM_AI
520,23.249985,23.736277,7522.186,LSTM_AI
521,23.249987,23.736277,6999.271,LSTM_AI
522,23.249996,23.736277,6836.6826,LSTM_AI
523,23.25002,23.736277,6875.444,LSTM_AI
524,23.250029,23.736277,6916.813,LSTM_AI
525,23.250029,23.736277,6991.8286,LSTM_AI
526,23.250027,23.736277,7289.863,LSTM_AI
527,23.250027,23.736277,7688.4697,LSTM_AI
528,23.250027,23.736277,7926.483,LSTM_AI
529,23.250027,23.736277,8137.4326,LSTM_AI
530,23.250029,23.736277,8319.979,LSTM_AI
531,23.250029,23.736277,8516.239,LSTM_AI
532,23.25003,23.736277,8703.903,LSTM_AI
533,23.250032,23.736277,8879.64,LSTM_AI
534,23.250034,23.736277,9048.125,LSTM_AI
535,23.250036,23.736277,9181.899,LSTM_AI
536,23.250038,23.736277,9306.206,LSTM_AI
537,23.250042,23.736277,9343.915,LSTM_AI
538,23.250044,23.736277,9354.018,LSTM_AI
539,23.250048,23.736277,9366.035,LSTM_AI
540,23.250051,23.736277,9351.117,LSTM_AI
541,23.25005,23.736277,9288.639,LSTM_AI
542,23.250048,23.736277,9267.967,LSTM_AI
543,23.250042,23.736277,9203.61,LSTM_AI
544,23.25004,23.736277,9151.998,LSTM_AI
545,23.250038,23.736277,9629.531,LSTM_AI
546,23.25004,23.736277,9742.139,LSTM_AI
